t,x_exp,y_exp,x_pred,y_pred
10.178785857238157,105.78893,65.89461,63.8246346043269,46.89353642506615
10.214809873248832,107.52535,65.8685,63.862682749794054,46.89876984876413
10.250833889259507,73.66033,53.366364,63.900745883362276,46.90397522395416
10.28685790527018,64.37273,47.276096,63.93882328910683,46.909153890407126
10.322881921280853,73.5063,53.101463,63.97691424832215,46.914307193097784
10.358905937291528,63.259483,47.117928,64.01501803960207,46.91943648205491
10.394929953302201,94.03549,69.30809,64.05313393892034,46.92454311221037
10.430953969312874,68.93807,48.247204,64.09126121971164,46.92962844324757
10.466977985323549,91.60011,64.34067,64.12939915295311,46.934693839449075
10.503002001334224,78.77941,57.81267,64.16754700724607,46.93974066954333
10.539026017344895,75.13112,55.620747,64.2057040488984,46.944770306550836
10.57505003335557,66.16168,47.517296,64.24386954200712,46.949784127629385
10.611074049366245,65.39946,47.408455,64.28204274854147,46.954783513918706
10.647098065376918,87.790306,57.549076,64.32022292842632,46.95976985038431
10.683122081387591,72.77513,51.87362,64.35840933962595,46.96474452566071
10.719146097398266,91.200226,62.633213,64.39660123822824,46.969708931893955
10.755170113408939,102.7788,67.01567,64.43479787852912,46.97466446458346
10.791194129419612,76.0424,56.58198,64.47299851311743,46.97961252242327
10.827218145430287,75.27876,55.80104,64.5112023929601,46.98455450714267
10.863242161440962,87.3976,57.442387,64.54940876748763,46.989491823346164
10.899266177451633,102.9538,66.93498,64.58761688467992,46.99442587835292
10.935290193462308,87.94472,57.60216,64.62582599115235,46.99935808203564
10.971314209472983,74.40376,54.595406,64.66403533224221,47.00428984665883
11.007338225483656,73.56321,53.199406,64.70224415209535,47.009222586716604
11.043362241494329,95.13926,69.66168,64.74045169375317,47.01415771876994
11.079386257505003,103.97244,66.49064,64.77865719923986,47.01909666128346
11.115410273515677,65.96929,47.48809,64.8168599096498,47.024040834461736
11.15143428952635,81.25386,57.820103,64.8550590652354,47.02899166008509
11.187458305537024,86.36154,57.31073,64.89325390549492,47.03395056134504
11.2234823215477,92.42379,67.19231,64.93144366926076,47.038918962679254
11.25950633755837,68.11478,47.946205,64.9696275947878,47.04389828960613
11.295530353569045,71.20676,49.8056,65.00780491984202,47.04888996855904
11.33155436957972,108.45938,66.43607,65.04597488178926,47.05389542672008
11.367578385590393,93.277695,68.67151,65.08413671768426,47.05891609185365
11.403602401601066,67.05038,47.676136,65.12228966435971,47.06395339213956
11.439626417611741,79.78789,57.88972,65.16043295851568,47.069008756005914
11.475650433622414,74.87908,55.29064,65.198565836809,47.07408361196168
11.511674449633087,79.49469,57.880463,65.23668753594288,47.079179388429004
11.547698465643762,89.37785,58.54345,65.27479729275673,47.08429751357526
11.583722481654437,106.95904,65.77898,65.31289434431592,47.089439415144845
11.61974649766511,80.78044,57.8599,65.35097792800183,47.09460652029086
11.655770513675783,98.47919,68.99922,65.38904728160185,47.09980025540649
11.691794529686458,84.019806,57.455715,65.4271016433997,47.10502204595629
11.727818545697131,73.8353,53.665348,65.46514025226547,47.110273316307264
11.763842561707804,80.66119,57.867683,65.50316234774616,47.11555548955987
11.799866577718479,76.77666,57.116966,65.54116717015589,47.12086998737884
11.835890593729152,74.26545,54.377274,65.57915396066639,47.12621822982401
11.871914609739825,69.432274,48.48101,65.61712196139754,47.13160163518095
11.9079386257505,63.283775,47.121803,65.65507041550774,47.13702161979167
11.943962641761175,63.616543,47.172565,65.69299856728449,47.1424795978852
11.979986657771848,72.93113,52.12703,65.73090566223495,47.14797698140819
12.016010673782521,81.7729,57.7632,65.76879094717637,47.15351517985554
12.052034689793196,71.50804,50.129574,65.80665367032667,47.15909560010098
12.088058705803869,93.61654,69.01099,65.84449308139486,47.16471964622783
12.124082721814542,90.27472,59.875393,65.88230843167153,47.170388719359664
12.160106737825217,84.668304,57.37953,65.92009897411924,47.176104217491215
12.19613075383589,65.262024,47.390335,65.95786396346278,47.181867535319256
12.232154769846563,101.74204,67.508316,65.99560265627962,47.18768006407369
12.268178785857238,99.37213,68.62584,66.03331431108985,47.1935431913488
12.304202801867913,73.00548,52.24997,66.07099818844657,47.19945830093456
12.340226817878586,92.74753,67.887184,66.10865355102564,47.20542677264824
12.376250833889259,74.56288,54.83807,66.14627966371573,47.211449982166194
12.412274849899934,108.43132,66.40654,66.18387579370805,47.217529300855844
12.448298865910607,76.15849,56.679646,66.22144121058598,47.223666095607896
12.48432288192128,73.49158,53.07614,66.25897518641457,47.22986172866894
12.520346897931955,108.5905,66.59001,66.29647699582989,47.23611755747416
12.556370913942628,93.21804,68.60042,66.3339459161282,47.24243493448049
12.5923949299533,90.96892,61.76042,66.37138122735499,47.24881520700005
12.628418945963976,88.533585,57.875877,66.40878221239375,47.255259717033944
12.66444296197465,106.84482,65.77513,66.44614815705462,47.261769801106375
12.700466977985323,75.996254,56.541702,66.48347835016278,47.2683467900992
12.736490993995996,108.8618,67.01758,66.52077208364673,47.274992009086915
12.772515010006671,94.893555,69.6239,66.55802865262615,47.281706777171976
12.808539026017344,109.11921,67.65021,66.59524735549967,47.28849240732064
12.844563042028017,62.290203,46.9384,66.63242749403237,47.295350206199274
12.880587058038692,108.11298,66.13849,66.66956837344301,47.302281474011124
12.916611074049365,68.867386,48.21734,66.70666930249092,47.3092875043336
12.952635090060038,92.12111,66.33725,66.74372959356276,47.316369583956075
12.988659106070713,68.91644,48.237976,66.78074856275876,47.32352899271828
13.024683122081388,96.1428,69.64946,66.81772552997892,47.33076700334919
13.060707138092061,81.79806,57.760162,66.85465981900869,47.338084881306564
13.096731154102734,90.74434,61.036118,66.89155075760443,47.345483884617096
13.132755170113409,71.67781,50.327328,66.92839767757856,47.35296526371709
13.168779186124082,85.39762,57.320107,66.96519991488415,47.360530261293896
13.204803202134755,95.05159,69.650406,67.00195680969954,47.368180112128016
13.24082721814543,89.69113,58.91278,67.03866770651217,47.375916042935756
13.276851234156105,86.577896,57.323666,67.07533195420238,47.383739272212736
13.312875250166776,108.88264,67.05848,67.11194890612659,47.39165101007806
13.348899266177451,90.68565,60.866447,67.14851792020022,47.39965245811921
13.384923282188126,97.15971,69.44433,67.1850383589801,47.40774480923777
13.420947298198799,66.14101,47.514088,67.22150958974656,47.41592924749583
13.456971314209472,108.9283,67.15332,67.25793098458506,47.42420694796333
13.492995330220147,65.798256,47.46324,67.29430192046732,47.43257907656604
13.52901934623082,78.87851,57.82636,67.33062177933203,47.441046789934596
13.565043362241493,60.722965,46.49486,67.36688994816521,47.449611235254224
13.601067378252168,89.374695,58.540127,67.40310581907994,47.458273550115415
13.637091394262843,64.84805,47.33703,67.43926878939568,47.46703486236547
13.673115410273514,62.297134,46.939888,67.47537826171714,47.475896289961014
13.709139426284189,72.50768,51.456062,67.51143364401257,47.48485894082139
13.745163442294864,75.22398,55.73528,67.54743434969163,47.49392391268299
13.781187458305537,92.5421,67.46969,67.58337979768265,47.50309229295462
13.81721147431621,91.76163,65.02105,67.61926941250942,47.51236515857386
13.853235490326885,69.87601,48.73332,67.65510262436744,47.521743575864306
13.889259506337558,90.026215,59.413406,67.69087886919958,47.531228600394016
13.92528352234823,91.29399,63.01921,67.72659758877124,47.54082127683489
13.961307538358906,67.267746,47.722847,67.76225823074489,47.55052263882312
13.99733155436958,66.251755,47.531487,67.79786024875403,47.560333708820735
14.033355570380253,88.24255,57.725243,67.83340310247667,47.570255497978295
14.069379586390927,62.820454,47.043148,67.86888625770798,47.580289005998644
14.105403602401601,62.73942,47.02825,67.90430918643267,47.590435221001755
14.141427618412274,68.796814,48.188347,67.93967136689639,47.600695119390856
14.177451634422948,92.12008,66.33395,67.97497228367679,47.61106966571963
14.213475650433622,64.82164,47.33366,68.01021142775382,47.62155981256061
14.249499666444295,59.841995,46.123955,68.04538829657935,47.632166500374794
14.28552368245497,77.25728,57.37197,68.08050239414625,47.642890657382516
14.321547698465643,79.44801,57.878082,68.11555323105674,47.653733199435486
14.357571714476316,76.39547,56.863194,68.15054032459001,47.66469502989013
14.393595730486991,87.33865,57.429527,68.18546319876934,47.67577703948222
14.429619746497664,62.4294,46.967644,68.22032138442832,47.68698010620273
14.46564376250834,91.37279,63.354008,68.25511441927651,47.69830509517506
14.501667778519012,91.049194,62.049133,68.28984184796437,47.709752858533534
14.537691794529685,90.173035,59.67565,68.3245032221474,47.72132423530331
14.57371581054036,73.6677,53.379017,68.3590981005497,47.73302005128153
14.609739826551033,77.249405,57.368324,68.39362604902664,47.74484111891995
14.645763842561708,80.15135,57.888752,68.42808664062687,47.756788237208916
14.681787858572381,83.94881,57.46496,68.46247945565364,47.7688621915627
14.717811874583054,108.97946,67.269,68.49680408172516,47.78106375370631
14.753835890593729,90.77887,61.139618,68.53106011383447,47.793393681563764
14.789859906604402,96.19858,69.64244,68.56524715440833,47.8058527191477
14.825883922615077,108.233795,66.22717,68.59936481336534,47.81844159645053
14.86190793862575,107.11398,65.79105,68.63341270817344,47.831161029337096
14.897931954636423,95.94585,69.66956,68.66739046390637,47.84401171943875
14.933955970647098,69.41282,48.47092,68.70129771329954,47.856994354048965
14.969979986657771,103.511894,66.6853,68.73513409680493,47.87010960602052
15.006004002668446,90.42824,60.208614,68.76889926264523,47.88335813366418
15.042028018679119,95.237015,69.67156,68.80259286686723,47.896740580648874
15.078052034689792,99.81618,68.426125,68.83621457339417,47.91025757590356
15.114076050700467,70.455025,49.13498,68.8697640540775,47.92390973352059
15.15010006671114,101.509,67.62091,68.90324098874756,47.93769765266067
15.186124082721815,63.73288,47.189407,68.93664506526349,47.95162191745945
15.222148098732488,92.998146,68.30362,68.9699759795624,47.96568309693573
15.25817211474316,80.008644,57.890663,69.00323343570743,47.979881744901334
15.294196130753836,86.428856,57.31406,69.03641714593508,47.99421839987252
15.330220146764509,100.82977,67.948814,69.06952683070166,48.0086935849832
15.366244162775184,96.847244,69.52318,69.10256221872876,48.02330780789971
15.402268178785857,74.652145,54.969982,69.13552304704788,48.038061560737354
15.43829219479653,61.066086,46.612896,69.16840906104419,48.05295531997857
15.474316210807205,92.36841,67.052155,69.2012200144992,48.067989546392894
15.510340226817878,88.572655,57.898685,69.23395566963276,48.08316468495854
15.546364242828552,77.57456,57.50553,69.26661579714398,48.09848116478579
15.582388258839226,70.86509,49.477745,69.29920017625119,48.11393939904214
15.618412274849899,73.710464,53.452335,69.33170859473105,48.12953978487916
15.654436290860573,91.25897,62.87323,69.36414084895674,48.1452827033611
15.690460306871246,102.26785,67.256035,69.39649674393497,48.161168519395346
15.726484322881921,86.29464,57.30802,69.42877609334244,48.17719758166467
15.762508338892594,66.691666,47.606483,69.46097871956088,48.19337022256116
15.798532354903267,67.401405,47.75348,69.49310445371151,48.2096867581221
15.834556370913942,89.673546,58.889763,69.5251531356882,48.22614748796765
15.870580386924615,75.80003,56.360825,69.55712461418996,48.242752695240235
15.90660440293529,89.972694,59.32484,69.58901874675219,48.25950264654597
15.942628418945963,107.98245,66.0575,69.6208353997771,48.27639759189775
15.978652434956636,60.397987,46.370056,69.65257444856306,48.29343776466038
16.01467645096731,90.2498,59.824986,69.68423577733294,48.31062338149739
16.050700466977986,76.785515,57.122295,69.71581927926155,48.3279546423199
16.086724482988657,103.911285,66.51577,69.7473248565019,48.34543173023725
16.122748498999332,74.90802,55.329956,69.77875242021064,48.363054811509606
16.158772515010007,92.933075,68.20419,69.8101018905723,48.380824035502414
16.19479653102068,70.27634,49.001396,69.84137319682262,48.398739534642836
16.230820547031353,87.874054,57.57702,69.87256627727083,48.41680142437804
16.266844563042028,92.40972,67.15736,69.90368107932093,48.435009803135465
16.3028685790527,98.88393,68.835434,69.9347175594918,48.453364752284976
16.338892595063374,78.39067,57.743687,69.96567568343643,48.471866336103076
16.37491661107405,102.309204,67.23637,69.99655542596003,48.49051460173891
16.41094062708472,79.44081,57.87769,70.02735677103709,48.50930957918234
16.4469646430954,85.28304,57.327034,70.05807971182746,48.52825128123399
16.48298865910607,60.90506,46.55918,70.08872425069121,48.54733970347719
16.51901267511674,70.797195,49.41732,70.11929039920268,48.56657482425195
16.55503669112742,73.06592,52.350796,70.1497781781632,48.58595660463095
16.59106070713809,67.66361,47.81824,70.18018761761296,48.60548498839742
16.627084723148766,77.43954,57.45182,70.21051875684171,48.62515990202514
16.66310873915944,94.51079,69.52278,70.24077164439838,48.64498125466033
16.699132755170112,106.62866,65.7784,70.27094633809969,48.664948938105645
16.735156771180787,88.09761,57.66174,70.30104290503766,48.685062826806124
16.77118078719146,89.39226,58.558678,70.331061421586,48.70532277783715
16.807204803202133,61.616455,46.775974,70.36100197340542,48.72572863089449
16.843228819212808,106.319016,65.804054,70.39086465544801,48.74628020828627
16.879252835223483,62.7649,47.032974,70.4206495719603,48.76697731492711
16.915276851234154,64.595535,47.3048,70.45035683648538,48.78781973833414
16.95130086724483,104.239914,66.38359,70.47998657186392,48.8088072486252
16.987324883255503,99.524216,68.55829,70.50953891023403,48.82993959851895
17.023348899266175,90.66366,60.804863,70.53901399303017,48.851216523337136
17.059372915276853,72.28844,51.132133,70.56841197098073,48.87263774100884
17.095396931287524,94.44414,69.499176,70.59773300410481,48.89420295207675
17.131420947298196,68.64038,48.1269,70.62697726170764,48.915911839705615
17.167444963308874,92.69243,67.78257,70.65614492237502,48.9377640696926
17.203468979319545,94.68503,69.57575,70.68523617396671,48.95975929047975
17.23949299533022,70.26659,48.994358,70.71425121360863,48.9818971331686
17.275517011340895,104.274055,66.370285,70.743190247684,49.00417721153671
17.311541027351566,79.4138,57.876167,70.77205349182334,49.02659912205631
17.34756504336224,81.50524,57.79402,70.80084117089345,49.049162443915066
17.383589059372916,93.096344,68.44329,70.82955351898518,49.07186673903883
17.419613075383587,77.229965,57.35925,70.8581907794002,49.09471155211649
17.455637091394262,65.51477,47.42392,70.88675320463665,49.117696410626884
17.491661107404937,69.378174,48.45314,70.91524105637356,49.140820824867745
17.52768512341561,87.4516,57.454853,70.94365460545434,49.16408428798676
17.563709139426283,81.048904,57.83896,70.9719941318691,49.18748627601464
17.599733155436958,88.20528,57.70822,71.00025992473583,49.21102624790031
17.63575717144763,83.776,57.488,71.02845228228054,49.23470364554809
17.671781187458304,83.94396,57.46559,71.05657151181623,49.25851789385702
17.70780520346898,65.93984,47.48374,71.08461792972085,49.282468400762134
17.74382921947965,70.21596,48.95827,71.11259186141407,49.30655455727791
17.77985323549033,82.9376,57.606106,71.14049364133308,49.33077573754369
17.815877251501,89.321144,58.485,71.16832361290706,49.35513129887118
17.85190126751167,62.5077,46.98352,71.19608212853083,49.379620581793986
17.88792528352235,73.66999,53.382942,71.22376954953722,49.40424291011928
17.92394929953302,64.68513,47.31625,71.25138624616844,49.42899759098134
17.959973315543696,87.32826,57.427334,71.27893259754627,49.45388391489732
17.99599733155437,65.08573,47.367462,71.30640899164128,49.47890115582493
18.032021347565042,91.49481,63.88324,71.33381582524083,49.504048571222185
18.068045363575717,75.22975,55.742268,71.36115350391617,49.52932540210924
18.10406937958639,71.975784,50.701736,71.38842244198815,49.55473087313212
18.140093395597063,76.896385,57.1869,71.41562306249224,49.58026419262867
18.176117411607738,102.75618,67.02618,71.44275579714215,49.605924552696294
18.212141427618413,74.49072,54.72918,71.46982108629255,49.63171112926189
18.248165443629084,85.680405,57.30765,71.4968193789006,49.65762308215369
18.28418945963976,108.2257,66.22078,71.52375113248655,49.68365955517517
18.320213475650434,75.2616,55.78057,71.55061681309319,49.70981967618086
18.356237491661105,96.17354,69.64566,71.57741689524416,49.73610255715427
18.39226150767178,75.10692,55.590275,71.6041518619014,49.762507294287715
18.428285523682455,86.42436,57.31382,71.63082220442132,49.78903296806411
18.464309539693126,82.18588,57.71076,71.65742842251011,49.815678643340824
18.500333555703804,85.36704,57.321854,71.68397102417785,49.84244336943538
18.536357571714476,92.37315,67.064415,71.71045052569167,49.86932618021321
18.572381587725147,97.39812,69.37628,71.7368674515278,49.8963260941773
18.608405603735825,86.3952,57.31232,71.76322233432268,49.923442114559876
18.644429619746496,88.03941,57.6382,71.78951571482287,49.95067322941583
18.68045363575717,81.61376,57.781876,71.81574814183416,49.978018411718296
18.716477651767846,109.1712,67.82467,71.84192017216941,50.00547661945601
18.752501667778517,94.671165,69.571976,71.86803237059553,50.03304679573261
18.788525683789192,105.836685,65.88438,71.89408530977943,50.060727868867836
18.824549699799867,60.13468,46.258873,71.92007957023286,50.08851875250064
18.86057371581054,106.91206,65.7769,71.9460157402564,50.1164183456942
18.896597731821213,78.7502,57.80835,71.97189441588226,50.144425533042714
18.932621747831888,90.17346,59.676453,71.99771620081627,50.172539184780184
18.96864576384256,75.03909,55.503464,72.0234817063787,50.200758156890934
19.004669779853234,63.017246,47.07784,72.0491915514443,50.22908129122209
19.04069379586391,87.971695,57.612152,72.07484636238112,50.25750741559778
19.07671781187458,83.36291,57.545387,72.10044677298863,50.28603534393527
19.112741827885255,76.465996,56.913887,72.12599342443455,50.314663876362815
19.14876584389593,98.47157,69.0022,72.15148696519104,50.34339179933935
19.1847898599066,63.293552,47.123356,72.17692805096969,50.372217885776024
19.22081387591728,91.36345,63.313972,72.20231734465571,50.40114089515939
19.25683789192795,67.70365,47.828712,72.22765551624106,50.4301595736765
19.292861907938622,108.97833,67.26634,72.25294324275676,50.459272654341625
19.3288859239493,76.536995,56.963158,72.27818120820419,50.48847885712489
19.364909939959972,89.993866,59.35945,72.30337010348543,50.5177768890824
19.400933955970647,90.68078,60.852715,72.32851062633286,50.54716544448832
19.43695797198132,84.48042,57.39982,72.35360348123757,50.576643204968505
19.472981987991993,104.75719,66.192154,72.37864937937714,50.6062088396359
19.509006004002668,75.93179,56.48401,72.40364903854237,50.635861005227575
19.545030020013343,74.25791,54.3652,72.4286031830631,50.665598346243435
19.581054036024014,95.47139,69.68443,72.45351254373332,50.695419495086654
19.61707805203469,66.915474,47.648926,72.47837785773514,50.72532307220558
19.653102068045364,64.950615,47.35013,72.50319986856218,50.75530768623747
19.689126084056035,99.93589,68.37108,72.52797932594181,50.78537193415365
19.72515010006671,69.47873,48.505417,72.55271698575686,50.81551440140639
19.761174116077385,70.85028,49.464436,72.57741360996616,50.84573366207729
19.797198132088056,107.775665,65.95579,72.60206996652448,50.876028279027324
19.83322214809873,93.13153,68.49046,72.62668682930155,50.90639680404828
19.869246164109406,96.121155,69.65203,72.65126497800021,50.93683777801589
19.905270180120077,87.57619,57.48619,72.67580519807392,50.96734973104437
19.941294196130755,90.154015,59.639984,72.70030828064321,50.99793118264254
19.977318212141427,108.58771,66.58643,72.72477502241163,51.02858064187134
20.0133422281521,92.21913,66.63875,72.74920622558065,51.05929660750295
20.049366244162776,91.19661,62.61863,72.77360269776396,51.09007756818121
20.085390260173448,99.95255,68.36338,72.7979652519009,51.12092200258357
20.121414276184122,60.347546,46.349476,72.82229470616923,51.15182837958451
20.157438292194797,89.694115,58.916718,72.84659188389698,51.182795158420184
20.19346230820547,64.39439,47.278908,72.8708576134738,51.21382078885464
20.229486324216143,63.84976,47.205925,72.89509272826137,51.24490371134731
20.265510340226818,86.998276,57.36927,72.91929806650319,51.27604235722189
20.30153435623749,61.12748,46.632626,72.94347447123357,51.3072351488365
20.337558372248164,89.4724,58.646294,72.96762279018616,51.33848049975521
20.37358238825884,85.695496,57.30719,72.99174387570133,51.3697768149209
20.40960640426951,71.49108,50.110435,73.01583858463343,51.40112249082926
20.445630420280185,91.66434,64.61559,73.03990777825686,51.432515915704215
20.48165443629086,94.34387,69.45993,73.06395232217184,51.46395546967447
20.51767845230153,97.142685,69.44894,73.08797308620936,51.49543952495137
20.55370246831221,87.99004,57.61907,73.1119709443355,51.52696644600788
20.58972648432288,62.495224,46.981018,73.13594677455512,51.55853458975881
20.625750500333552,85.49915,57.314842,73.159901458815,51.590142305742184
20.66177451634423,80.33759,57.883514,73.18383588290627,51.62178793630175
20.697798532354902,92.62985,67.657394,73.20775093636627,51.65346981677063
20.733822548365577,70.42611,49.112743,73.23164751237987,51.68518627565607
20.76984656437625,84.324425,57.417862,73.25552650768007,51.716935634825305
